지점,지점명,일시,10CM 일 토양수분(%),평균 기온(°C),평균 지면온도(°C),일 순복사(MJ/m2),위도,경도,평균 습도(%),평균 풍속(m/s)
119,수원(농),2009-01-04,16.0,-0.7,-0.2,,37.25746,126.983,57.66666666666666,0.3
119,수원(농),2009-01-05,17.0,-2.5,-0.8,,37.25746,126.983,67.66666666666667,0.45
119,수원(농),2009-01-06,16.0,-3.1,-0.7,,37.25746,126.983,62.0,0.35
119,수원(농),2009-01-07,16.0,-2.1,-0.7,,37.25746,126.983,58.66666666666666,0.4499999999999999
119,수원(농),2009-01-08,16.0,-2.0,-0.8,,37.25746,126.983,56.0,0.4
119,수원(농),2009-01-09,16.0,-2.9,-1.1,,37.25746,126.983,45.333333333333336,0.75
119,수원(농),2009-01-10,16.0,-6.0,-1.9,,37.25746,126.983,45.333333333333336,0.8999999999999999
119,수원(농),2009-01-11,15.0,-6.9,-2.4,,37.25746,126.983,47.0,0.95
119,수원(농),2009-08-12,33.0,23.5,23.3,,37.25746,126.983,90.0,0.1
119,수원(농),2009-08-13,24.0,25.6,23.9,,37.25746,126.983,77.0,0.3
119,수원(농),2009-08-14,21.0,26.8,23.5,,37.25746,126.983,69.66666666666667,0.4
119,수원(농),2009-08-15,20.0,26.4,22.2,,37.25746,126.983,68.66666666666667,0.4499999999999999
119,수원(농),2009-08-16,19.0,27.8,22.6,,37.25746,126.983,60.0,0.5
119,수원(농),2009-08-17,18.0,26.9,17.0,,37.25746,126.983,62.333333333333336,0.65
119,수원(농),2009-08-18,18.0,27.3,22.7,,37.25746,126.983,71.0,0.45
119,수원(농),2009-08-19,18.0,27.9,21.8,,37.25746,126.983,71.0,0.7
119,수원(농),2009-08-20,17.0,25.3,23.1,,37.25746,126.983,81.66666666666667,0.8999999999999999
119,수원(농),2009-08-21,21.0,24.0,20.7,,37.25746,126.983,70.66666666666667,0.6000000000000001
119,수원(농),2009-08-22,20.0,24.6,20.0,,37.25746,126.983,68.33333333333333,0.5
119,수원(농),2009-08-23,18.0,24.7,22.3,,37.25746,126.983,69.66666666666667,0.65
119,수원(농),2009-08-24,18.0,25.2,19.1,,37.25746,126.983,69.33333333333333,0.4
119,수원(농),2009-08-25,17.0,24.3,17.5,,37.25746,126.983,69.33333333333333,0.45
119,수원(농),2009-08-26,17.0,24.3,20.3,,37.25746,126.983,73.0,1.15
119,수원(농),2009-08-27,22.0,23.6,21.9,,37.25746,126.983,84.33333333333333,0.4499999999999999
119,수원(농),2009-08-28,20.0,23.6,18.6,,37.25746,126.983,69.33333333333333,0.95
119,수원(농),2009-08-29,18.0,22.6,18.9,,37.25746,126.983,66.0,0.55
119,수원(농),2009-08-30,18.0,20.7,19.9,,37.25746,126.983,77.66666666666667,0.3
119,수원(농),2009-08-31,18.0,21.7,17.3,,37.25746,126.983,68.66666666666667,0.4
119,수원(농),2009-09-01,18.0,23.0,17.1,,37.25746,126.983,61.66666666666666,0.35
119,수원(농),2009-09-02,17.0,22.7,18.8,,37.25746,126.983,63.333333333333336,0.4
119,수원(농),2009-09-03,17.0,22.5,18.0,,37.25746,126.983,68.0,0.4499999999999999
119,수원(농),2009-09-04,17.0,23.3,17.5,,37.25746,126.983,67.66666666666667,0.35
119,수원(농),2009-09-05,16.0,24.1,19.1,,37.25746,126.983,70.33333333333333,0.35
119,수원(농),2009-09-06,16.0,24.5,20.9,,37.25746,126.983,70.66666666666667,0.4499999999999999
119,수원(농),2009-09-07,16.0,23.3,19.0,,37.25746,126.983,81.0,0.65
119,수원(농),2009-09-08,16.0,23.5,17.7,,37.25746,126.983,65.33333333333333,0.4499999999999999
119,수원(농),2009-09-09,16.0,22.8,19.0,,37.25746,126.983,58.66666666666666,0.7
119,수원(농),2009-09-10,15.0,21.7,17.6,,37.25746,126.983,60.333333333333336,0.4499999999999999
119,수원(농),2009-11-08,29.0,16.1,15.0,,37.25746,126.983,88.66666666666667,0.25
119,수원(농),2009-11-09,22.0,16.6,15.7,,37.25746,126.983,75.33333333333333,0.4499999999999999
119,수원(농),2009-11-10,21.0,13.8,13.2,,37.25746,126.983,55.66666666666666,0.85
119,수원(농),2009-11-11,20.0,10.4,10.8,,37.25746,126.983,46.66666666666666,1.25
119,수원(농),2009-11-12,19.0,9.7,9.6,,37.25746,126.983,47.66666666666666,1.05
119,수원(농),2009-11-13,19.0,10.0,10.4,,37.25746,126.983,74.0,0.35
119,수원(농),2009-11-14,19.0,6.0,9.0,,37.25746,126.983,59.333333333333336,1.15
119,수원(농),2009-11-15,19.0,0.9,6.1,,37.25746,126.983,53.333333333333336,1.3
119,수원(농),2009-11-16,19.0,0.1,4.4,,37.25746,126.983,43.66666666666666,0.7000000000000001
119,수원(농),2009-11-17,18.0,0.2,4.0,,37.25746,126.983,39.333333333333336,0.8999999999999999
119,수원(농),2009-11-18,18.0,0.0,2.6,,37.25746,126.983,37.66666666666666,0.4
119,수원(농),2009-11-19,18.0,2.7,3.9,,37.25746,126.983,41.66666666666666,0.35
119,수원(농),2009-11-20,18.0,2.1,3.8,,37.25746,126.983,57.0,0.35
119,수원(농),2009-11-21,18.0,0.3,3.1,,37.25746,126.983,44.333333333333336,0.6
119,수원(농),2009-11-22,18.0,3.1,3.6,,37.25746,126.983,57.0,0.25
119,수원(농),2009-11-23,18.0,5.4,5.4,,37.25746,126.983,75.0,0.05
119,수원(농),2009-11-24,18.0,6.2,5.2,,37.25746,126.983,73.0,0.1
119,수원(농),2009-11-25,18.0,5.4,5.2,,37.25746,126.983,78.33333333333333,0.3
119,수원(농),2009-11-26,19.0,6.9,5.2,,37.25746,126.983,78.0,0.25
119,수원(농),2009-11-27,19.0,7.0,6.6,,37.25746,126.983,74.0,0.4499999999999999
119,수원(농),2009-11-28,19.0,5.4,6.3,,37.25746,126.983,70.0,0.3
119,수원(농),2009-11-29,19.0,5.1,6.4,,37.25746,126.983,86.33333333333333,0.25
119,수원(농),2009-11-30,20.0,5.1,6.5,,37.25746,126.983,78.33333333333333,0.4499999999999999
119,수원(농),2009-12-01,19.0,5.9,6.3,,37.25746,126.983,71.66666666666667,0.2
119,수원(농),2009-12-02,19.0,5.3,5.9,,37.25746,126.983,73.66666666666667,0.15
119,수원(농),2009-12-03,19.0,5.0,6.1,,37.25746,126.983,73.66666666666667,0.4
119,수원(농),2009-12-04,19.0,3.2,4.4,,37.25746,126.983,72.33333333333333,0.2
119,수원(농),2009-12-05,22.0,0.9,3.8,,37.25746,126.983,60.0,1.35
119,수원(농),2009-12-06,21.0,-2.6,0.8,,37.25746,126.983,39.333333333333336,0.6
119,수원(농),2009-12-07,20.0,-0.7,0.9,,37.25746,126.983,59.0,0.2
119,수원(농),2009-12-08,19.0,0.8,1.7,,37.25746,126.983,73.66666666666667,0.15
119,수원(농),2009-12-09,19.0,4.9,3.5,,37.25746,126.983,69.66666666666667,0.3
119,수원(농),2009-12-10,19.0,8.1,5.7,,37.25746,126.983,81.0,0.3
119,수원(농),2009-12-11,20.0,8.0,7.1,,37.25746,126.983,85.66666666666667,0.35
119,수원(농),2009-12-12,20.0,5.6,6.2,,37.25746,126.983,67.66666666666667,0.65
119,수원(농),2009-12-13,19.0,3.1,4.4,,37.25746,126.983,48.333333333333336,0.5
119,수원(농),2009-12-14,19.0,1.0,1.8,,37.25746,126.983,29.33333333333333,0.7
119,수원(농),2009-12-15,19.0,-2.7,0.9,,37.25746,126.983,30.33333333333333,0.85
119,수원(농),2009-12-16,20.0,-4.7,-0.3,,37.25746,126.983,36.66666666666666,0.95
119,수원(농),2009-12-17,19.0,-5.6,-0.6,,37.25746,126.983,45.0,1.1
119,수원(농),2009-12-18,18.0,-7.8,-1.1,,37.25746,126.983,47.66666666666666,0.85
119,수원(농),2009-12-19,17.0,-6.1,-1.2,,37.25746,126.983,51.333333333333336,0.8500000000000001
119,수원(농),2009-12-20,17.0,-4.9,-1.0,,37.25746,126.983,50.66666666666666,0.6
119,수원(농),2009-12-21,17.0,-3.5,-1.2,,37.25746,126.983,41.333333333333336,0.3
119,수원(농),2009-12-22,18.0,3.0,0.1,,37.25746,126.983,64.66666666666667,0.2
119,수원(농),2009-12-23,18.0,3.4,0.4,,37.25746,126.983,78.0,0.4
119,수원(농),2009-12-24,19.0,1.4,0.2,,37.25746,126.983,77.0,0.25
119,수원(농),2009-12-25,19.0,0.4,0.1,,37.25746,126.983,77.66666666666667,0.6
119,수원(농),2009-12-26,20.0,-6.0,-0.7,,37.25746,126.983,46.66666666666666,0.85
119,수원(농),2009-12-27,18.0,-6.5,-0.6,,37.25746,126.983,65.33333333333333,0.4
119,수원(농),2009-12-28,18.0,-7.6,-0.8,,37.25746,126.983,53.0,0.3
119,수원(농),2009-12-29,17.0,-3.1,-0.7,,37.25746,126.983,59.66666666666666,0.4499999999999999
119,수원(농),2009-12-30,17.0,-2.2,-0.2,,37.25746,126.983,61.66666666666666,1.35
119,수원(농),2009-12-31,18.0,-8.7,-1.7,,37.25746,126.983,46.0,1.0
119,수원(농),2010-01-01,15.0,-6.6,-1.8,,37.25746,126.983,52.0,0.3
119,수원(농),2010-01-28,25.0,0.9,0.1,,37.25746,126.983,64.0,0.95
119,수원(농),2010-01-29,22.0,-1.5,-0.2,,37.25746,126.983,58.66666666666666,0.65
119,수원(농),2010-01-30,21.0,0.3,0.0,,37.25746,126.983,72.66666666666667,0.25
119,수원(농),2010-01-31,21.0,0.7,0.1,,37.25746,126.983,83.33333333333333,0.15
119,수원(농),2010-02-01,20.0,1.3,0.2,,37.25746,126.983,72.0,0.4499999999999999
119,수원(농),2010-02-02,21.0,-4.2,-0.6,,37.25746,126.983,28.0,1.15
119,수원(농),2010-02-03,20.0,-6.8,-1.3,,37.25746,126.983,38.333333333333336,0.8999999999999999
119,수원(농),2010-02-04,18.0,-3.5,-0.7,,37.25746,126.983,60.333333333333336,0.7
119,수원(농),2010-02-05,18.0,-4.1,-1.0,,37.25746,126.983,36.0,0.75
119,수원(농),2010-02-06,17.0,-4.5,-1.2,,37.25746,126.983,47.333333333333336,0.5
119,수원(농),2010-02-07,16.0,0.6,-0.6,,37.25746,126.983,42.333333333333336,0.25
119,수원(농),2010-02-08,15.0,4.6,0.3,,37.25746,126.983,53.333333333333336,0.25
119,수원(농),2010-10-04,26.0,14.6,16.9,,37.25746,126.983,77.66666666666667,0.4499999999999999
119,수원(농),2010-10-05,24.0,15.1,16.9,,37.25746,126.983,71.33333333333333,0.4
119,수원(농),2010-10-06,23.0,15.5,16.8,,37.25746,126.983,73.66666666666667,0.15
119,수원(농),2010-10-07,22.0,16.8,17.1,,37.25746,126.983,71.33333333333333,0.25
119,수원(농),2010-10-08,22.0,18.8,17.4,,37.25746,126.983,66.33333333333333,0.2
119,수원(농),2010-10-09,21.0,19.2,18.3,,37.25746,126.983,70.66666666666667,0.35
119,수원(농),2010-10-10,21.0,17.7,18.3,,37.25746,126.983,80.0,0.35
119,수원(농),2010-10-11,21.0,18.0,18.2,,37.25746,126.983,80.66666666666667,0.25
119,수원(농),2010-10-12,21.0,15.6,17.7,,37.25746,126.983,81.33333333333333,0.5
119,수원(농),2010-10-13,21.0,14.8,16.7,,37.25746,126.983,78.0,0.25
119,수원(농),2010-10-14,21.0,15.0,16.3,,37.25746,126.983,73.0,0.4499999999999999
119,수원(농),2010-10-15,21.0,13.3,15.3,,37.25746,126.983,49.66666666666666,0.6
119,수원(농),2010-10-16,20.0,15.9,15.5,,37.25746,126.983,66.66666666666667,0.6000000000000001
119,수원(농),2010-10-17,20.0,15.0,16.3,,37.25746,126.983,73.0,0.25
119,수원(농),2010-10-18,20.0,12.9,14.8,,37.25746,126.983,64.66666666666667,0.15
119,수원(농),2010-10-19,20.0,14.7,15.5,,37.25746,126.983,69.0,0.25
119,수원(농),2010-10-20,20.0,14.5,15.9,,37.25746,126.983,77.66666666666667,0.5
119,수원(농),2010-10-21,20.0,15.0,16.1,,37.25746,126.983,73.0,0.1
119,수원(농),2010-10-22,20.0,16.1,16.6,,37.25746,126.983,62.66666666666666,0.25
119,수원(농),2010-10-23,20.0,15.5,16.3,,37.25746,126.983,67.66666666666667,0.35
119,수원(농),2010-10-24,20.0,17.1,16.8,,37.25746,126.983,68.0,0.4499999999999999
119,수원(농),2010-10-25,19.0,11.0,14.7,,37.25746,126.983,46.0,1.1
119,수원(농),2010-10-26,19.0,5.0,10.9,,37.25746,126.983,27.666666666666668,1.05
119,수원(농),2010-10-27,19.0,5.3,10.1,,37.25746,126.983,47.66666666666666,0.3
119,수원(농),2010-10-28,19.0,6.4,10.3,,37.25746,126.983,54.333333333333336,0.3
119,수원(농),2010-10-29,19.0,8.9,10.8,,37.25746,126.983,50.333333333333336,0.25
119,수원(농),2010-10-30,19.0,10.8,11.8,,37.25746,126.983,58.66666666666666,0.3
119,수원(농),2010-10-31,18.0,10.9,11.6,,37.25746,126.983,63.66666666666666,0.15
119,수원(농),2010-11-01,19.0,11.4,12.3,,37.25746,126.983,59.66666666666666,0.65
119,수원(농),2010-11-02,18.0,6.6,10.2,,37.25746,126.983,34.333333333333336,1.05
119,수원(농),2010-11-03,18.0,6.6,9.9,,37.25746,126.983,59.66666666666666,0.35
119,수원(농),2010-11-04,18.0,9.2,10.6,,37.25746,126.983,74.33333333333333,0.3
119,수원(농),2010-11-05,18.0,11.3,11.6,,37.25746,126.983,81.66666666666667,0.25
119,수원(농),2010-11-06,18.0,11.9,12.4,,37.25746,126.983,85.33333333333333,0.15
119,수원(농),2010-11-07,18.0,11.9,12.7,,37.25746,126.983,76.66666666666667,0.3
119,수원(농),2010-11-08,20.0,8.0,10.5,,37.25746,126.983,63.66666666666666,1.35
119,수원(농),2010-11-09,19.0,4.4,8.3,,37.25746,126.983,43.333333333333336,1.45
119,수원(농),2010-11-10,19.0,3.6,7.8,,37.25746,126.983,58.0,0.3
119,수원(농),2010-11-11,19.0,9.7,8.7,,37.25746,126.983,55.66666666666666,1.0
119,수원(농),2010-11-12,19.0,9.0,10.2,,37.25746,126.983,64.0,0.95
119,수원(농),2010-11-13,19.0,10.6,9.9,,37.25746,126.983,60.333333333333336,0.4
119,수원(농),2010-11-14,19.0,7.2,9.7,,37.25746,126.983,37.333333333333336,0.9
119,수원(농),2010-11-15,18.0,3.0,7.5,,37.25746,126.983,36.66666666666666,0.55
119,수원(농),2010-11-16,18.0,3.2,6.8,,37.25746,126.983,61.333333333333336,0.25
119,수원(농),2010-11-17,18.0,5.0,7.3,,37.25746,126.983,74.0,0.15
119,수원(농),2010-11-18,18.0,5.1,7.4,,37.25746,126.983,68.33333333333333,0.2
119,수원(농),2010-11-19,18.0,3.9,6.7,,37.25746,126.983,72.0,0.2
119,수원(농),2010-11-20,18.0,7.4,7.8,,37.25746,126.983,64.66666666666667,0.3
119,수원(농),2010-11-21,18.0,10.7,9.3,,37.25746,126.983,69.33333333333333,0.35
119,수원(농),2010-11-22,18.0,7.9,10.8,,37.25746,126.983,47.66666666666666,0.9
119,수원(농),2010-11-23,18.0,4.9,12.8,,37.25746,126.983,58.333333333333336,0.3
119,수원(농),2010-11-24,18.0,5.4,7.6,,37.25746,126.983,71.33333333333333,0.25
119,수원(농),2010-11-25,18.0,4.0,7.2,,37.25746,126.983,53.66666666666666,0.7000000000000001
119,수원(농),2010-11-26,18.0,1.3,5.1,,37.25746,126.983,38.333333333333336,0.4
119,수원(농),2010-11-27,18.0,2.2,4.8,,37.25746,126.983,53.0,1.0
119,수원(농),2010-11-28,20.0,-0.2,3.8,,37.25746,126.983,44.0,0.4
119,수원(농),2010-11-29,19.0,3.3,5.4,,37.25746,126.983,70.66666666666667,0.25
119,수원(농),2010-11-30,19.0,7.2,6.5,,37.25746,126.983,78.66666666666667,0.2
119,수원(농),2010-12-01,19.0,7.2,7.6,,37.25746,126.983,84.33333333333333,0.2
119,수원(농),2010-12-02,19.0,9.1,7.8,,37.25746,126.983,80.0,0.2
119,수원(농),2010-12-03,20.0,1.6,6.1,,37.25746,126.983,52.66666666666666,1.5
119,수원(농),2010-12-04,20.0,3.0,4.7,,37.25746,126.983,65.0,0.25
119,수원(농),2010-12-05,19.0,8.8,6.9,,37.25746,126.983,71.66666666666667,0.05
119,수원(농),2010-12-06,19.0,4.5,7.0,,37.25746,126.983,57.66666666666666,1.2
119,수원(농),2010-12-07,19.0,-0.4,5.3,,37.25746,126.983,43.0,0.4499999999999999
119,수원(농),2010-12-08,19.0,0.9,3.3,,37.25746,126.983,68.66666666666667,0.7000000000000001
119,수원(농),2010-12-09,19.0,-0.8,2.3,,37.25746,126.983,55.333333333333336,0.45
119,수원(농),2010-12-10,20.0,3.6,2.6,,37.25746,126.983,62.0,0.75
119,수원(농),2010-12-11,20.0,-1.4,2.9,,37.25746,126.983,40.66666666666666,1.0
119,수원(농),2010-12-12,19.0,-0.7,1.4,,37.25746,126.983,38.333333333333336,0.35
119,수원(농),2010-12-13,19.0,4.2,2.9,,37.25746,126.983,51.66666666666666,0.25
119,수원(농),2010-12-14,19.0,-2.2,2.5,,37.25746,126.983,47.333333333333336,1.25
119,수원(농),2010-12-15,18.0,-8.4,0.9,,37.25746,126.983,36.66666666666666,1.1
119,수원(농),2010-12-16,17.0,-6.6,0.6,,37.25746,126.983,47.333333333333336,0.4
119,수원(농),2010-12-17,17.0,-1.3,0.8,,37.25746,126.983,75.0,0.35
119,수원(농),2010-12-18,18.0,-0.7,0.8,,37.25746,126.983,68.33333333333333,0.15
119,수원(농),2010-12-19,18.0,5.4,1.5,,37.25746,126.983,72.66666666666667,0.15
119,수원(농),2010-12-20,20.0,3.2,3.5,,37.25746,126.983,82.33333333333333,0.2
119,수원(농),2010-12-21,20.0,2.8,3.7,,37.25746,126.983,68.33333333333333,0.1
119,수원(농),2010-12-22,20.0,2.0,3.2,,37.25746,126.983,73.33333333333333,0.3
119,수원(농),2010-12-23,20.0,-0.3,4.1,,37.25746,126.983,50.66666666666666,0.8
119,수원(농),2010-12-24,18.0,-10.2,0.9,,37.25746,126.983,35.666666666666664,1.05
119,수원(농),2010-12-25,16.0,-9.2,0.0,,37.25746,126.983,41.66666666666666,0.8
119,수원(농),2010-12-26,13.0,-8.4,-0.4,,37.25746,126.983,61.66666666666666,0.35
119,수원(농),2011-05-11,27.0,17.2,16.8,,37.25746,126.983,76.33333333333333,0.4
119,수원(농),2011-05-12,23.0,15.6,17.4,,37.25746,126.983,62.0,0.7
119,수원(농),2011-05-13,21.0,13.4,16.0,,37.25746,126.983,59.333333333333336,0.8
119,수원(농),2011-05-14,20.0,11.8,11.2,,37.25746,126.983,64.33333333333333,0.2
119,수원(농),2011-05-15,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-05-16,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-05-17,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-05-18,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-05-19,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-05-20,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-05-21,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-05-22,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-05-23,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-05-24,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-05-25,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-05-26,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-05-27,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-05-28,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-05-29,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-05-30,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-05-31,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-06-01,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-06-02,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-06-03,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-06-04,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-06-05,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-06-06,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-06-07,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-06-08,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-06-09,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-06-10,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-06-11,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-06-12,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-06-13,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-06-14,20.0,12.5,11.1,,37.25746,126.983,60.333333333333336,0.25
119,수원(농),2011-06-15,20.0,18.5,14.5,,37.25746,126.983,54.66666666666666,0.4
119,수원(농),2011-06-17,1.0,23.0,17.5,,37.25746,126.983,48.0,0.65
119,수원(농),2012-06-30,26.0,22.2,23.2,1.68,37.25746,126.983,91.0,1.35
119,수원(농),2012-07-01,19.0,22.1,23.1,8.45,37.25746,126.983,82.33333333333333,0.95
119,수원(농),2012-07-02,17.0,23.8,25.3,15.72,37.25746,126.983,73.66666666666667,0.95
119,수원(농),2012-07-03,15.0,23.9,25.1,8.51,37.25746,126.983,80.0,0.75
119,수원(농),2013-01-23,28.0,2.3,1.0,0.78,37.25746,126.983,82.0,0.6
119,수원(농),2013-01-24,24.0,-0.4,0.4,3.33,37.25746,126.983,63.0,1.45
119,수원(농),2013-01-25,6.0,-7.6,-3.7,8.3,37.25746,126.983,44.333333333333336,1.85
119,수원(농),2017-07-16,27.0,25.5,26.7,8.07,37.25746,126.983,91.0,0.55
119,수원(농),2017-07-17,16.0,26.2,27.6,9.09,37.25746,126.983,85.0,0.6499999999999999
119,수원(농),2017-07-18,16.0,26.2,27.7,13.02,37.25746,126.983,84.33333333333333,0.6
119,수원(농),2017-07-19,14.0,28.1,30.6,21.27,37.25746,126.983,72.66666666666667,0.6499999999999999
119,수원(농),2017-07-31,27.0,24.5,26.0,3.09,37.25746,126.983,92.66666666666669,0.3
119,수원(농),2017-08-01,17.0,27.6,29.2,18.92,37.25746,126.983,80.33333333333333,0.45
119,수원(농),2017-08-02,15.0,29.2,29.8,15.38,37.25746,126.983,78.33333333333333,0.35
119,수원(농),2017-08-23,26.0,27.3,28.1,10.69,37.25746,126.983,87.66666666666667,0.7
119,수원(농),2017-08-24,21.0,26.5,26.7,4.74,37.25746,126.983,89.66666666666667,1.25
119,수원(농),2017-08-25,18.0,25.4,27.3,23.3,37.25746,126.983,69.66666666666667,0.5
119,수원(농),2017-08-26,16.0,23.4,25.6,24.96,37.25746,126.983,59.66666666666666,0.6
119,수원(농),2017-08-27,14.0,22.1,24.1,9.15,37.25746,126.983,73.0,0.1
119,수원(농),2022-03-28,25.0,7.1,7.3,,37.25746,126.983,35.333333333333336,
119,수원(농),2022-03-29,24.0,8.8,9.3,,37.25746,126.983,54.333333333333336,
119,수원(농),2022-03-30,22.0,9.9,8.9,,37.25746,126.983,75.0,
119,수원(농),2022-03-31,22.0,10.5,11.0,13.61,37.25746,126.983,71.0,1.7999999999999998
119,수원(농),2022-04-01,21.0,8.5,9.6,13.54,37.25746,126.983,55.0,1.4
119,수원(농),2022-04-02,20.0,6.9,9.4,13.51,37.25746,126.983,57.0,1.5
119,수원(농),2022-04-03,19.0,8.2,10.3,13.51,37.25746,126.983,59.0,1.4
119,수원(농),2022-04-04,18.0,8.7,10.8,,37.25746,126.983,54.0,
119,수원(농),2022-04-05,17.0,9.5,10.7,,37.25746,126.983,46.333333333333336,
119,수원(농),2022-04-06,17.0,10.6,12.4,13.54,37.25746,126.983,49.333333333333336,1.2999999999999998
119,수원(농),2022-04-07,16.0,10.5,12.9,,37.25746,126.983,46.0,
119,수원(농),2022-04-08,15.0,12.5,13.9,13.5,37.25746,126.983,47.66666666666666,1.2999999999999998
119,수원(농),2022-04-29,26.0,13.4,14.4,13.67,37.25746,126.983,64.33333333333333,1.7999999999999998
119,수원(농),2022-04-30,23.0,12.8,14.5,13.59,37.25746,126.983,64.33333333333333,2.2
119,수원(농),2022-05-01,19.0,12.8,16.1,13.47,37.25746,126.983,56.333333333333336,2.15
119,수원(농),2022-05-02,18.0,13.2,17.0,,37.25746,126.983,62.66666666666666,
119,수원(농),2022-05-03,17.0,14.0,17.7,13.47,37.25746,126.983,49.66666666666666,1.4
119,수원(농),2022-05-04,15.0,16.5,18.7,,37.25746,126.983,42.0,
119,수원(농),2022-07-02,26.0,27.9,30.8,13.51,37.25746,126.983,65.33333333333333,1.0
119,수원(농),2022-07-03,23.0,28.5,30.5,13.51,37.25746,126.983,57.0,1.1
119,수원(농),2022-07-04,18.0,28.7,30.5,13.57,37.25746,126.983,64.33333333333333,1.15
119,수원(농),2022-07-05,14.0,28.1,29.8,13.58,37.25746,126.983,75.33333333333333,1.1
119,수원(농),2022-07-07,25.0,29.0,27.9,13.68,37.25746,126.983,77.66666666666667,2.25
119,수원(농),2022-07-08,21.0,26.6,28.5,13.61,37.25746,126.983,80.0,1.9
119,수원(농),2022-07-09,16.0,26.2,27.9,13.61,37.25746,126.983,80.66666666666667,1.4
